Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1072,UDP,DDoS SYN Flood,High,192.168.100.57,10.0.50.63,Malicious
434,TCP,Botnet Traffic,Critical,192.168.100.193,10.0.50.116,Malicious
485,UDP,Botnet Traffic,High,192.168.100.199,10.0.50.3,Malicious
1065,ICMP,Port Scan,High,192.168.100.192,10.0.50.38,Malicious
250,ICMP,Data Exfiltration,Critical,192.168.100.34,10.0.50.234,Malicious
609,UDP,Port Scan,High,192.168.100.2,10.0.50.32,Malicious
814,TCP,Data Exfiltration,Critical,192.168.100.94,10.0.50.44,Malicious
1430,ICMP,Malware Command,High,192.168.100.16,10.0.50.144,Malicious
1101,UDP,Malware Command,Critical,192.168.100.21,10.0.50.68,Malicious
1320,TCP,Unauthorized Access,Critical,192.168.100.215,10.0.50.157,Malicious
242,ICMP,Malware Command,Critical,192.168.100.163,10.0.50.74,Malicious
1235,UDP,Port Scan,Critical,192.168.100.35,10.0.50.249,Malicious
200,ICMP,Botnet Traffic,Critical,192.168.100.65,10.0.50.112,Malicious
1021,ICMP,Malware Command,High,192.168.100.147,10.0.50.134,Malicious
838,UDP,Port Scan,Critical,192.168.100.130,10.0.50.94,Malicious
657,ICMP,Brute Force Login,Critical,192.168.100.1,10.0.50.144,Malicious
545,UDP,Suspicious Payload,High,192.168.100.237,10.0.50.181,Malicious
648,ICMP,Port Scan,High,192.168.100.203,10.0.50.128,Malicious
727,TCP,DDoS SYN Flood,Critical,192.168.100.34,10.0.50.185,Malicious
552,ICMP,ARP Spoofing,Critical,192.168.100.142,10.0.50.28,Malicious
889,TCP,DDoS SYN Flood,Critical,192.168.100.200,10.0.50.213,Malicious
335,ICMP,ARP Spoofing,Critical,192.168.100.254,10.0.50.238,Malicious
1282,UDP,Port Scan,Critical,192.168.100.224,10.0.50.230,Malicious
1295,TCP,Suspicious Payload,Critical,192.168.100.5,10.0.50.201,Malicious
1373,UDP,DDoS SYN Flood,Critical,192.168.100.120,10.0.50.1,Malicious
1050,UDP,Port Scan,High,192.168.100.131,10.0.50.47,Malicious
1024,TCP,DDoS SYN Flood,Critical,192.168.100.90,10.0.50.141,Malicious
891,UDP,ARP Spoofing,Critical,192.168.100.79,10.0.50.199,Malicious
1406,TCP,SQL Injection,Critical,192.168.100.192,10.0.50.200,Malicious
1246,TCP,Botnet Traffic,High,192.168.100.221,10.0.50.162,Malicious
1240,ICMP,Brute Force Login,Critical,192.168.100.82,10.0.50.24,Malicious
1348,TCP,Malware Command,High,192.168.100.11,10.0.50.147,Malicious
668,ICMP,ARP Spoofing,High,192.168.100.183,10.0.50.30,Malicious
562,UDP,Data Exfiltration,Critical,192.168.100.152,10.0.50.207,Malicious
604,ICMP,Brute Force Login,Critical,192.168.100.5,10.0.50.177,Malicious
403,ICMP,ARP Spoofing,Critical,192.168.100.133,10.0.50.105,Malicious
1027,TCP,Data Exfiltration,High,192.168.100.108,10.0.50.174,Malicious
1321,ICMP,DDoS SYN Flood,High,192.168.100.58,10.0.50.223,Malicious
836,TCP,Unauthorized Access,High,192.168.100.64,10.0.50.149,Malicious
1040,TCP,Port Scan,Critical,192.168.100.80,10.0.50.200,Malicious
1102,TCP,SQL Injection,Critical,192.168.100.130,10.0.50.122,Malicious
1184,TCP,Unauthorized Access,Critical,192.168.100.18,10.0.50.55,Malicious
1480,UDP,Unauthorized Access,High,192.168.100.44,10.0.50.74,Malicious
817,UDP,Malware Command,High,192.168.100.187,10.0.50.215,Malicious
1345,TCP,Port Scan,Critical,192.168.100.27,10.0.50.253,Malicious
940,UDP,Port Scan,High,192.168.100.122,10.0.50.96,Malicious
1281,UDP,DDoS SYN Flood,Critical,192.168.100.221,10.0.50.253,Malicious
769,TCP,Data Exfiltration,Critical,192.168.100.159,10.0.50.60,Malicious
718,UDP,DDoS SYN Flood,High,192.168.100.33,10.0.50.234,Malicious
595,ICMP,Suspicious Payload,High,192.168.100.225,10.0.50.182,Malicious
420,UDP,Malware Command,High,192.168.100.167,10.0.50.202,Malicious
1131,UDP,Suspicious Payload,Critical,192.168.100.35,10.0.50.45,Malicious
695,TCP,Brute Force Login,High,192.168.100.87,10.0.50.203,Malicious
247,TCP,SQL Injection,High,192.168.100.171,10.0.50.237,Malicious
923,TCP,Port Scan,Critical,192.168.100.227,10.0.50.32,Malicious
834,UDP,ARP Spoofing,High,192.168.100.59,10.0.50.230,Malicious
324,UDP,Brute Force Login,Critical,192.168.100.171,10.0.50.204,Malicious
274,ICMP,Botnet Traffic,Critical,192.168.100.236,10.0.50.33,Malicious
1029,ICMP,DDoS SYN Flood,High,192.168.100.190,10.0.50.131,Malicious
873,UDP,Brute Force Login,High,192.168.100.32,10.0.50.169,Malicious
1017,ICMP,Malware Command,Critical,192.168.100.170,10.0.50.238,Malicious
1448,ICMP,DDoS SYN Flood,Critical,192.168.100.22,10.0.50.241,Malicious
340,TCP,Malware Command,Critical,192.168.100.80,10.0.50.15,Malicious
794,UDP,Brute Force Login,High,192.168.100.246,10.0.50.82,Malicious
615,ICMP,Data Exfiltration,Critical,192.168.100.214,10.0.50.191,Malicious
966,TCP,ARP Spoofing,High,192.168.100.107,10.0.50.182,Malicious
1061,UDP,SQL Injection,High,192.168.100.110,10.0.50.175,Malicious
1385,TCP,Suspicious Payload,High,192.168.100.53,10.0.50.9,Malicious
1399,ICMP,Port Scan,Critical,192.168.100.31,10.0.50.111,Malicious
590,ICMP,SQL Injection,High,192.168.100.238,10.0.50.69,Malicious
1469,TCP,DDoS SYN Flood,High,192.168.100.183,10.0.50.176,Malicious
414,ICMP,Brute Force Login,High,192.168.100.219,10.0.50.254,Malicious
424,UDP,SQL Injection,Critical,192.168.100.109,10.0.50.168,Malicious
1089,UDP,Data Exfiltration,Critical,192.168.100.246,10.0.50.19,Malicious
1486,ICMP,SQL Injection,Critical,192.168.100.112,10.0.50.43,Malicious
285,UDP,SQL Injection,High,192.168.100.109,10.0.50.129,Malicious
356,ICMP,Botnet Traffic,Critical,192.168.100.166,10.0.50.26,Malicious
1268,TCP,Port Scan,Critical,192.168.100.55,10.0.50.181,Malicious
776,ICMP,Brute Force Login,High,192.168.100.63,10.0.50.154,Malicious
1196,TCP,Unauthorized Access,Critical,192.168.100.73,10.0.50.244,Malicious
1262,TCP,ARP Spoofing,High,192.168.100.178,10.0.50.184,Malicious
700,ICMP,Malware Command,High,192.168.100.96,10.0.50.34,Malicious
692,UDP,Suspicious Payload,Critical,192.168.100.246,10.0.50.21,Malicious
908,TCP,Data Exfiltration,Critical,192.168.100.97,10.0.50.55,Malicious
950,ICMP,Malware Command,High,192.168.100.3,10.0.50.184,Malicious
1055,UDP,Data Exfiltration,Critical,192.168.100.115,10.0.50.117,Malicious
468,ICMP,Port Scan,High,192.168.100.85,10.0.50.32,Malicious
548,UDP,ARP Spoofing,High,192.168.100.178,10.0.50.244,Malicious
220,UDP,Data Exfiltration,Critical,192.168.100.42,10.0.50.138,Malicious
1429,TCP,Botnet Traffic,High,192.168.100.188,10.0.50.194,Malicious
733,TCP,DDoS SYN Flood,High,192.168.100.63,10.0.50.16,Malicious
1137,UDP,Botnet Traffic,Critical,192.168.100.231,10.0.50.31,Malicious
1052,ICMP,ARP Spoofing,High,192.168.100.46,10.0.50.111,Malicious
704,ICMP,SQL Injection,High,192.168.100.171,10.0.50.73,Malicious
436,ICMP,Port Scan,High,192.168.100.196,10.0.50.28,Malicious
682,ICMP,SQL Injection,Critical,192.168.100.75,10.0.50.212,Malicious
857,TCP,SQL Injection,High,192.168.100.98,10.0.50.204,Malicious
386,UDP,ARP Spoofing,Critical,192.168.100.130,10.0.50.99,Malicious
1199,TCP,Malware Command,Critical,192.168.100.219,10.0.50.53,Malicious
252,ICMP,Botnet Traffic,Critical,192.168.100.63,10.0.50.155,Malicious
487,UDP,Port Scan,Critical,192.168.100.206,10.0.50.137,Malicious
499,UDP,Brute Force Login,Critical,192.168.100.158,10.0.50.19,Malicious
550,UDP,ARP Spoofing,High,192.168.100.233,10.0.50.46,Malicious
1312,UDP,Port Scan,High,192.168.100.69,10.0.50.36,Malicious
273,TCP,Malware Command,Critical,192.168.100.26,10.0.50.141,Malicious
1347,ICMP,Unauthorized Access,Critical,192.168.100.175,10.0.50.158,Malicious
571,UDP,Brute Force Login,Critical,192.168.100.112,10.0.50.59,Malicious
1008,UDP,Botnet Traffic,Critical,192.168.100.6,10.0.50.106,Malicious
512,ICMP,Unauthorized Access,High,192.168.100.5,10.0.50.73,Malicious
334,TCP,Port Scan,Critical,192.168.100.11,10.0.50.191,Malicious
259,UDP,Malware Command,High,192.168.100.38,10.0.50.181,Malicious
1470,ICMP,Brute Force Login,Critical,192.168.100.243,10.0.50.44,Malicious
689,ICMP,SQL Injection,Critical,192.168.100.217,10.0.50.1,Malicious
1321,UDP,Suspicious Payload,High,192.168.100.188,10.0.50.162,Malicious
1192,ICMP,DDoS SYN Flood,High,192.168.100.71,10.0.50.164,Malicious
1028,ICMP,ARP Spoofing,Critical,192.168.100.245,10.0.50.4,Malicious
458,TCP,Unauthorized Access,Critical,192.168.100.65,10.0.50.207,Malicious
1066,UDP,ARP Spoofing,High,192.168.100.223,10.0.50.131,Malicious
507,ICMP,ARP Spoofing,Critical,192.168.100.90,10.0.50.19,Malicious
794,TCP,Data Exfiltration,Critical,192.168.100.84,10.0.50.25,Malicious
493,TCP,Data Exfiltration,Critical,192.168.100.38,10.0.50.159,Malicious
1211,TCP,Brute Force Login,Critical,192.168.100.143,10.0.50.61,Malicious
446,TCP,Malware Command,High,192.168.100.192,10.0.50.218,Malicious
571,TCP,Brute Force Login,Critical,192.168.100.166,10.0.50.134,Malicious
730,UDP,Malware Command,High,192.168.100.192,10.0.50.103,Malicious
426,ICMP,Port Scan,High,192.168.100.13,10.0.50.246,Malicious
293,UDP,Botnet Traffic,Critical,192.168.100.109,10.0.50.190,Malicious
1496,ICMP,Brute Force Login,Critical,192.168.100.52,10.0.50.190,Malicious
1118,ICMP,ARP Spoofing,High,192.168.100.114,10.0.50.223,Malicious
487,UDP,Brute Force Login,Critical,192.168.100.166,10.0.50.186,Malicious
786,UDP,Unauthorized Access,Critical,192.168.100.132,10.0.50.236,Malicious
1108,TCP,Unauthorized Access,High,192.168.100.77,10.0.50.92,Malicious
633,ICMP,DDoS SYN Flood,Critical,192.168.100.231,10.0.50.229,Malicious
881,TCP,Malware Command,Critical,192.168.100.145,10.0.50.28,Malicious
1466,TCP,SQL Injection,High,192.168.100.37,10.0.50.178,Malicious
742,UDP,Port Scan,High,192.168.100.167,10.0.50.100,Malicious
1374,TCP,Unauthorized Access,High,192.168.100.11,10.0.50.108,Malicious
267,UDP,SQL Injection,Critical,192.168.100.160,10.0.50.148,Malicious
1142,TCP,Data Exfiltration,High,192.168.100.7,10.0.50.171,Malicious
777,ICMP,SQL Injection,High,192.168.100.104,10.0.50.32,Malicious
1157,ICMP,Suspicious Payload,Critical,192.168.100.45,10.0.50.186,Malicious
370,ICMP,SQL Injection,Critical,192.168.100.240,10.0.50.19,Malicious
339,TCP,DDoS SYN Flood,High,192.168.100.246,10.0.50.62,Malicious
604,TCP,Port Scan,High,192.168.100.226,10.0.50.174,Malicious
512,UDP,Suspicious Payload,Critical,192.168.100.96,10.0.50.201,Malicious
380,TCP,DDoS SYN Flood,High,192.168.100.194,10.0.50.137,Malicious
660,TCP,Suspicious Payload,Critical,192.168.100.156,10.0.50.252,Malicious
663,UDP,Botnet Traffic,Critical,192.168.100.216,10.0.50.27,Malicious
1259,TCP,DDoS SYN Flood,Critical,192.168.100.233,10.0.50.230,Malicious
363,TCP,ARP Spoofing,Critical,192.168.100.34,10.0.50.183,Malicious
1177,UDP,Malware Command,High,192.168.100.223,10.0.50.35,Malicious
420,ICMP,Botnet Traffic,High,192.168.100.144,10.0.50.189,Malicious
897,UDP,Botnet Traffic,High,192.168.100.153,10.0.50.83,Malicious
747,TCP,ARP Spoofing,Critical,192.168.100.213,10.0.50.47,Malicious
700,ICMP,Data Exfiltration,High,192.168.100.190,10.0.50.153,Malicious
703,ICMP,Data Exfiltration,Critical,192.168.100.203,10.0.50.188,Malicious
1163,UDP,Port Scan,High,192.168.100.39,10.0.50.140,Malicious
1135,UDP,Unauthorized Access,High,192.168.100.215,10.0.50.192,Malicious
280,UDP,ARP Spoofing,High,192.168.100.239,10.0.50.44,Malicious
352,ICMP,Unauthorized Access,Critical,192.168.100.4,10.0.50.10,Malicious
1178,UDP,Unauthorized Access,Critical,192.168.100.245,10.0.50.118,Malicious
249,TCP,Brute Force Login,High,192.168.100.13,10.0.50.181,Malicious
1128,UDP,SQL Injection,High,192.168.100.200,10.0.50.82,Malicious
1224,TCP,SQL Injection,Critical,192.168.100.82,10.0.50.91,Malicious
744,UDP,DDoS SYN Flood,Critical,192.168.100.207,10.0.50.112,Malicious
709,UDP,Malware Command,High,192.168.100.205,10.0.50.111,Malicious
440,UDP,DDoS SYN Flood,Critical,192.168.100.68,10.0.50.47,Malicious
544,TCP,SQL Injection,High,192.168.100.205,10.0.50.76,Malicious
1023,UDP,Botnet Traffic,High,192.168.100.13,10.0.50.166,Malicious
1458,UDP,ARP Spoofing,High,192.168.100.164,10.0.50.99,Malicious
953,ICMP,SQL Injection,Critical,192.168.100.10,10.0.50.114,Malicious
1109,TCP,Malware Command,Critical,192.168.100.10,10.0.50.173,Malicious
338,ICMP,Malware Command,Critical,192.168.100.105,10.0.50.24,Malicious
1385,UDP,ARP Spoofing,Critical,192.168.100.149,10.0.50.151,Malicious
476,TCP,Port Scan,High,192.168.100.153,10.0.50.92,Malicious
573,TCP,Brute Force Login,Critical,192.168.100.127,10.0.50.72,Malicious
1387,UDP,Suspicious Payload,Critical,192.168.100.115,10.0.50.93,Malicious
1336,UDP,Data Exfiltration,Critical,192.168.100.86,10.0.50.232,Malicious
269,TCP,Unauthorized Access,Critical,192.168.100.56,10.0.50.22,Malicious
978,ICMP,Data Exfiltration,High,192.168.100.136,10.0.50.133,Malicious
1474,UDP,Data Exfiltration,Critical,192.168.100.175,10.0.50.234,Malicious
655,ICMP,Brute Force Login,High,192.168.100.22,10.0.50.93,Malicious
453,ICMP,DDoS SYN Flood,Critical,192.168.100.77,10.0.50.167,Malicious
950,UDP,Brute Force Login,Critical,192.168.100.51,10.0.50.154,Malicious
663,UDP,ARP Spoofing,Critical,192.168.100.23,10.0.50.86,Malicious
877,UDP,Malware Command,Critical,192.168.100.234,10.0.50.234,Malicious
1050,ICMP,SQL Injection,High,192.168.100.219,10.0.50.80,Malicious
1076,ICMP,ARP Spoofing,Critical,192.168.100.65,10.0.50.190,Malicious
618,TCP,ARP Spoofing,High,192.168.100.8,10.0.50.12,Malicious
1425,TCP,Brute Force Login,Critical,192.168.100.226,10.0.50.200,Malicious
263,UDP,Malware Command,High,192.168.100.86,10.0.50.105,Malicious
1314,UDP,Unauthorized Access,Critical,192.168.100.184,10.0.50.80,Malicious
387,TCP,ARP Spoofing,Critical,192.168.100.161,10.0.50.40,Malicious
1430,TCP,ARP Spoofing,Critical,192.168.100.2,10.0.50.153,Malicious
867,UDP,Malware Command,High,192.168.100.40,10.0.50.133,Malicious
206,TCP,Unauthorized Access,Critical,192.168.100.97,10.0.50.32,Malicious
1003,TCP,Suspicious Payload,High,192.168.100.138,10.0.50.49,Malicious
1245,ICMP,ARP Spoofing,Critical,192.168.100.33,10.0.50.52,Malicious
638,TCP,Data Exfiltration,Critical,192.168.100.243,10.0.50.237,Malicious
476,TCP,Brute Force Login,High,192.168.100.17,10.0.50.160,Malicious
1239,TCP,ARP Spoofing,High,192.168.100.17,10.0.50.96,Malicious
1270,TCP,Brute Force Login,High,192.168.100.130,10.0.50.240,Malicious
203,TCP,Port Scan,High,192.168.100.226,10.0.50.222,Malicious
370,UDP,ARP Spoofing,High,192.168.100.58,10.0.50.158,Malicious
607,TCP,Unauthorized Access,High,192.168.100.52,10.0.50.45,Malicious
894,ICMP,Brute Force Login,High,192.168.100.186,10.0.50.133,Malicious
791,UDP,Data Exfiltration,Critical,192.168.100.150,10.0.50.174,Malicious
530,UDP,Suspicious Payload,Critical,192.168.100.110,10.0.50.54,Malicious
1479,ICMP,ARP Spoofing,Critical,192.168.100.40,10.0.50.162,Malicious
476,TCP,Port Scan,High,192.168.100.47,10.0.50.231,Malicious
687,TCP,Botnet Traffic,High,192.168.100.10,10.0.50.38,Malicious
229,UDP,Port Scan,Critical,192.168.100.106,10.0.50.34,Malicious
1113,UDP,Data Exfiltration,Critical,192.168.100.14,10.0.50.158,Malicious
621,TCP,Brute Force Login,High,192.168.100.90,10.0.50.151,Malicious
394,TCP,Botnet Traffic,High,192.168.100.165,10.0.50.3,Malicious
972,TCP,DDoS SYN Flood,High,192.168.100.13,10.0.50.108,Malicious
422,ICMP,Malware Command,High,192.168.100.35,10.0.50.70,Malicious
841,TCP,Brute Force Login,High,192.168.100.235,10.0.50.217,Malicious
685,UDP,DDoS SYN Flood,Critical,192.168.100.136,10.0.50.134,Malicious
214,ICMP,DDoS SYN Flood,High,192.168.100.129,10.0.50.98,Malicious
1053,ICMP,DDoS SYN Flood,High,192.168.100.110,10.0.50.61,Malicious
847,ICMP,Port Scan,High,192.168.100.75,10.0.50.210,Malicious
1314,TCP,Brute Force Login,Critical,192.168.100.25,10.0.50.63,Malicious
649,ICMP,ARP Spoofing,Critical,192.168.100.83,10.0.50.211,Malicious
287,TCP,ARP Spoofing,High,192.168.100.160,10.0.50.235,Malicious
401,ICMP,ARP Spoofing,High,192.168.100.35,10.0.50.148,Malicious
1454,UDP,Port Scan,Critical,192.168.100.72,10.0.50.99,Malicious
1124,TCP,Suspicious Payload,Critical,192.168.100.156,10.0.50.251,Malicious
773,TCP,SQL Injection,High,192.168.100.196,10.0.50.15,Malicious
567,ICMP,SQL Injection,Critical,192.168.100.134,10.0.50.207,Malicious
495,TCP,Botnet Traffic,High,192.168.100.48,10.0.50.58,Malicious
633,ICMP,Brute Force Login,High,192.168.100.223,10.0.50.87,Malicious
516,TCP,Port Scan,Critical,192.168.100.243,10.0.50.149,Malicious
1405,ICMP,Malware Command,Critical,192.168.100.95,10.0.50.94,Malicious
353,TCP,Unauthorized Access,High,192.168.100.164,10.0.50.89,Malicious
1210,TCP,ARP Spoofing,High,192.168.100.176,10.0.50.152,Malicious
824,UDP,Malware Command,Critical,192.168.100.91,10.0.50.135,Malicious
1317,UDP,Port Scan,High,192.168.100.145,10.0.50.122,Malicious
233,UDP,Malware Command,Critical,192.168.100.31,10.0.50.17,Malicious
1333,UDP,Botnet Traffic,Critical,192.168.100.126,10.0.50.11,Malicious
547,TCP,Data Exfiltration,Critical,192.168.100.31,10.0.50.163,Malicious
594,TCP,Malware Command,High,192.168.100.7,10.0.50.33,Malicious
987,TCP,Unauthorized Access,Critical,192.168.100.45,10.0.50.163,Malicious
1023,TCP,DDoS SYN Flood,Critical,192.168.100.75,10.0.50.206,Malicious
516,ICMP,SQL Injection,Critical,192.168.100.25,10.0.50.51,Malicious
795,UDP,Suspicious Payload,Critical,192.168.100.166,10.0.50.18,Malicious
366,ICMP,ARP Spoofing,Critical,192.168.100.213,10.0.50.222,Malicious
262,UDP,DDoS SYN Flood,Critical,192.168.100.2,10.0.50.48,Malicious
1177,UDP,Malware Command,Critical,192.168.100.7,10.0.50.100,Malicious
258,TCP,Unauthorized Access,Critical,192.168.100.6,10.0.50.11,Malicious
299,ICMP,DDoS SYN Flood,Critical,192.168.100.201,10.0.50.2,Malicious
1467,ICMP,Data Exfiltration,High,192.168.100.119,10.0.50.115,Malicious
1095,ICMP,Unauthorized Access,Critical,192.168.100.169,10.0.50.182,Malicious
419,ICMP,DDoS SYN Flood,High,192.168.100.50,10.0.50.72,Malicious
343,ICMP,Malware Command,Critical,192.168.100.88,10.0.50.78,Malicious
285,ICMP,Botnet Traffic,Critical,192.168.100.141,10.0.50.154,Malicious
455,TCP,Port Scan,High,192.168.100.76,10.0.50.120,Malicious
1036,ICMP,DDoS SYN Flood,High,192.168.100.113,10.0.50.98,Malicious
1394,TCP,Suspicious Payload,Critical,192.168.100.9,10.0.50.241,Malicious
528,ICMP,Botnet Traffic,High,192.168.100.179,10.0.50.135,Malicious
1167,TCP,Botnet Traffic,High,192.168.100.33,10.0.50.252,Malicious
508,UDP,Malware Command,Critical,192.168.100.45,10.0.50.64,Malicious
1042,UDP,Botnet Traffic,High,192.168.100.221,10.0.50.180,Malicious
602,ICMP,ARP Spoofing,High,192.168.100.70,10.0.50.168,Malicious
1011,TCP,Port Scan,High,192.168.100.79,10.0.50.23,Malicious
1037,ICMP,Port Scan,High,192.168.100.6,10.0.50.221,Malicious
550,UDP,Botnet Traffic,Critical,192.168.100.69,10.0.50.112,Malicious
1169,ICMP,Suspicious Payload,High,192.168.100.152,10.0.50.185,Malicious
288,UDP,Suspicious Payload,Critical,192.168.100.247,10.0.50.93,Malicious
1164,ICMP,DDoS SYN Flood,High,192.168.100.156,10.0.50.158,Malicious
1115,TCP,SQL Injection,High,192.168.100.50,10.0.50.127,Malicious
833,UDP,Port Scan,High,192.168.100.119,10.0.50.111,Malicious
1047,ICMP,Unauthorized Access,Critical,192.168.100.90,10.0.50.23,Malicious
752,ICMP,Suspicious Payload,High,192.168.100.164,10.0.50.184,Malicious
321,UDP,Brute Force Login,High,192.168.100.231,10.0.50.205,Malicious
960,ICMP,Botnet Traffic,Critical,192.168.100.31,10.0.50.43,Malicious
638,TCP,DDoS SYN Flood,High,192.168.100.245,10.0.50.241,Malicious
1379,TCP,Port Scan,High,192.168.100.30,10.0.50.188,Malicious
1136,TCP,Suspicious Payload,Critical,192.168.100.74,10.0.50.11,Malicious
979,UDP,SQL Injection,High,192.168.100.40,10.0.50.74,Malicious
611,UDP,Port Scan,Critical,192.168.100.196,10.0.50.34,Malicious
658,ICMP,Brute Force Login,Critical,192.168.100.57,10.0.50.231,Malicious
939,ICMP,Brute Force Login,High,192.168.100.56,10.0.50.56,Malicious
280,UDP,ARP Spoofing,High,192.168.100.230,10.0.50.228,Malicious
1088,UDP,Brute Force Login,High,192.168.100.142,10.0.50.59,Malicious
299,UDP,Botnet Traffic,High,192.168.100.243,10.0.50.125,Malicious
656,ICMP,Data Exfiltration,Critical,192.168.100.194,10.0.50.227,Malicious
1173,TCP,Data Exfiltration,High,192.168.100.155,10.0.50.136,Malicious
336,TCP,Port Scan,High,192.168.100.16,10.0.50.46,Malicious
677,ICMP,Brute Force Login,Critical,192.168.100.202,10.0.50.215,Malicious
1407,UDP,Brute Force Login,Critical,192.168.100.217,10.0.50.99,Malicious
794,TCP,Brute Force Login,Critical,192.168.100.91,10.0.50.53,Malicious
1090,ICMP,ARP Spoofing,Critical,192.168.100.230,10.0.50.211,Malicious
1068,TCP,Unauthorized Access,High,192.168.100.105,10.0.50.115,Malicious
219,TCP,DDoS SYN Flood,Critical,192.168.100.132,10.0.50.40,Malicious
1350,UDP,Brute Force Login,Critical,192.168.100.10,10.0.50.120,Malicious
684,TCP,Brute Force Login,Critical,192.168.100.51,10.0.50.63,Malicious
923,TCP,Data Exfiltration,High,192.168.100.239,10.0.50.21,Malicious
1481,ICMP,ARP Spoofing,High,192.168.100.154,10.0.50.232,Malicious
472,ICMP,Suspicious Payload,Critical,192.168.100.1,10.0.50.130,Malicious
1423,UDP,SQL Injection,High,192.168.100.207,10.0.50.86,Malicious
341,UDP,Malware Command,Critical,192.168.100.43,10.0.50.126,Malicious
1065,TCP,Brute Force Login,High,192.168.100.72,10.0.50.11,Malicious
1128,ICMP,Unauthorized Access,Critical,192.168.100.68,10.0.50.55,Malicious
917,TCP,Brute Force Login,Critical,192.168.100.83,10.0.50.203,Malicious
883,TCP,ARP Spoofing,Critical,192.168.100.105,10.0.50.6,Malicious
375,ICMP,Botnet Traffic,High,192.168.100.73,10.0.50.79,Malicious
828,TCP,DDoS SYN Flood,High,192.168.100.94,10.0.50.234,Malicious
1470,UDP,Brute Force Login,High,192.168.100.85,10.0.50.235,Malicious
661,ICMP,SQL Injection,High,192.168.100.79,10.0.50.55,Malicious
249,UDP,SQL Injection,High,192.168.100.160,10.0.50.120,Malicious
1415,TCP,Botnet Traffic,Critical,192.168.100.31,10.0.50.52,Malicious
989,UDP,Malware Command,Critical,192.168.100.39,10.0.50.69,Malicious
500,ICMP,ARP Spoofing,High,192.168.100.156,10.0.50.221,Malicious
234,UDP,ARP Spoofing,High,192.168.100.233,10.0.50.165,Malicious
964,TCP,Malware Command,High,192.168.100.109,10.0.50.119,Malicious
352,UDP,Unauthorized Access,High,192.168.100.254,10.0.50.13,Malicious
1155,UDP,Malware Command,Critical,192.168.100.50,10.0.50.127,Malicious
493,UDP,Malware Command,Critical,192.168.100.157,10.0.50.141,Malicious
885,TCP,Unauthorized Access,High,192.168.100.184,10.0.50.166,Malicious
1321,UDP,Malware Command,Critical,192.168.100.173,10.0.50.192,Malicious
904,UDP,Brute Force Login,High,192.168.100.178,10.0.50.169,Malicious
984,ICMP,Botnet Traffic,Critical,192.168.100.79,10.0.50.250,Malicious
819,TCP,DDoS SYN Flood,Critical,192.168.100.147,10.0.50.72,Malicious
459,UDP,Unauthorized Access,Critical,192.168.100.14,10.0.50.19,Malicious
401,UDP,Port Scan,Critical,192.168.100.150,10.0.50.7,Malicious
312,TCP,Malware Command,High,192.168.100.123,10.0.50.125,Malicious
1178,UDP,Botnet Traffic,Critical,192.168.100.235,10.0.50.192,Malicious
915,UDP,Port Scan,Critical,192.168.100.210,10.0.50.132,Malicious
1045,TCP,Malware Command,Critical,192.168.100.111,10.0.50.242,Malicious
568,UDP,SQL Injection,Critical,192.168.100.93,10.0.50.193,Malicious
1088,TCP,Botnet Traffic,Critical,192.168.100.167,10.0.50.160,Malicious
884,ICMP,Botnet Traffic,Critical,192.168.100.147,10.0.50.217,Malicious
239,TCP,Suspicious Payload,Critical,192.168.100.28,10.0.50.83,Malicious
1206,TCP,DDoS SYN Flood,High,192.168.100.106,10.0.50.83,Malicious
554,ICMP,Port Scan,High,192.168.100.205,10.0.50.97,Malicious
216,ICMP,Brute Force Login,Critical,192.168.100.175,10.0.50.147,Malicious
346,TCP,Malware Command,High,192.168.100.236,10.0.50.125,Malicious
1146,ICMP,Malware Command,High,192.168.100.97,10.0.50.164,Malicious
1098,ICMP,Botnet Traffic,High,192.168.100.162,10.0.50.119,Malicious
487,UDP,Port Scan,High,192.168.100.162,10.0.50.51,Malicious
1263,UDP,Brute Force Login,Critical,192.168.100.154,10.0.50.202,Malicious
531,TCP,Brute Force Login,Critical,192.168.100.175,10.0.50.142,Malicious
660,ICMP,Suspicious Payload,Critical,192.168.100.25,10.0.50.196,Malicious
201,UDP,Unauthorized Access,High,192.168.100.229,10.0.50.97,Malicious
762,ICMP,Malware Command,High,192.168.100.157,10.0.50.110,Malicious
833,TCP,Port Scan,High,192.168.100.176,10.0.50.80,Malicious
578,ICMP,SQL Injection,High,192.168.100.227,10.0.50.254,Malicious
548,UDP,Port Scan,High,192.168.100.70,10.0.50.207,Malicious
1306,TCP,Suspicious Payload,Critical,192.168.100.253,10.0.50.31,Malicious
1282,UDP,DDoS SYN Flood,High,192.168.100.68,10.0.50.173,Malicious
825,UDP,Data Exfiltration,High,192.168.100.239,10.0.50.207,Malicious
1215,TCP,Data Exfiltration,Critical,192.168.100.131,10.0.50.251,Malicious
1308,TCP,ARP Spoofing,High,192.168.100.147,10.0.50.43,Malicious
1001,ICMP,Port Scan,High,192.168.100.66,10.0.50.223,Malicious
1190,TCP,ARP Spoofing,High,192.168.100.139,10.0.50.17,Malicious
505,ICMP,Brute Force Login,Critical,192.168.100.48,10.0.50.1,Malicious
731,ICMP,Suspicious Payload,Critical,192.168.100.194,10.0.50.160,Malicious
